Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,100167352,8,6,56,11607,20,0,7.0,5.656854249,5840,0,1934.5,2538.919278,116.4351435,0.139766099,7705180.923,26300000.0,94900000,1,100000000,14300000.0,35600000.0,94900000,1,64831,12966.2,28450.59627,63856,3,0,0,0,0,172,132,0.079866342,0.059899757,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,988.0,0.0,988,988,50100000.0,63500000.0,94900000,5152853,DDoS
80,769271,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,15122.10911,11.69938812,96158.875,271620.8401,768386,3,713,356.5,402.3437585,641,72,769207,153841.4,343541.0112,768386,3,0,0,0,0,72,132,3.899796041,7.799592081,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1146344,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,10147.91372,6.978707962,163763.4286,432801.9938,1145266,5,795,397.5,284.9640328,599,196,1146314,286578.5,572458.4468,1145266,5,0,0,0,0,72,112,2.617015486,4.361692476,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,658856,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,17647.25524,13.66004104,82357.0,220567.6186,627597,45,30925,15462.5,21441.59893,30624,301,658790,131758.0,277503.2614,627597,48,0,0,0,0,72,132,4.553347014,9.106694027,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,74074,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,157045.657,94.5000945,12345.66667,29804.8943,73183,5,794,397.0,411.5361467,688,106,73998,24666.0,42018.88234,73183,5,0,0,0,0,72,92,40.5000405,54.000054,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,616135,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,18870.86434,11.3611465,102689.1667,246634.0806,606072,49,9823,4911.5,6466.491514,9484,339,616075,205358.3333,347061.5549,606072,191,0,0,0,0,72,92,4.869062787,6.492083715,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
59201,6157979,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.84607385,0.974345642,1231595.8,2746195.639,6144136,1,0,0.0,0.0,0,0,6150834,1537708.5,3070953.286,6144136,1,0,0,0,0,20,100,0.16239094,0.811954701,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,13843.0,0.0,13843,13843,6144136.0,0.0,6144136,6144136,BENIGN
61171,84533,8,2,11601,26,5840,0,1450.125,1911.176185,20,6,13.0,9.899494937,137543.9178,118.2969964,9392.555556,20912.09714,61980,47,84533,12076.14286,23470.7332,61980,47,728,728.0,0.0,728,728,0,0,0,0,184,40,94.63759715,23.65939929,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,0,1162.7,1450.125,13.0,184,0,0,0,0,0,0,8,11601,2,26,8192,256,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59252,4163055,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,10.08874492,1.681457487,693842.5,1693808.965,4151310,3,0,0.0,0.0,0,0,4154926,830985.2,1856118.291,4151310,3,0,0,0,0,20,120,0.240208212,1.441249275,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62030,99004545,8,9,11613,62,5840,0,1451.625,2054.556326,20,0,6.888888889,5.30199124,117.9238792,0.171709289,6187784.062,23200000.0,93000000,1,99000000,14100000.0,36600000.0,97100000,2,97100000,12100000.0,32700000.0,93000000,1,0,0,0,0,172,192,0.080804371,0.090904918,0,5840,648.9444444,1511.261665,2283911.82,0,0,0,0,1,1,0,0,1,687.1176471,1451.625,6.888888889,172,0,0,0,0,0,0,8,11613,9,62,229,256,6,20,4116920.0,0.0,4116920,4116920,93000000.0,0.0,93000000,93000000,BENIGN
37703,11559554,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.114307005,0.519051168,2311910.8,5149536.712,11500000,1,0,0.0,0.0,0,0,11500000,2883677.5,5759993.351,11500000,1,0,0,0,0,20,100,0.086508528,0.43254264,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35890.0,0.0,35890,35890,11500000.0,0.0,11500000,11500000,BENIGN
60837,425188,6,2,11601,26,7300,0,1933.5,2864.553281,20,6,13.0,9.899494937,27345.55067,18.81520645,60741.14286,157906.9469,418825,33,425188,85037.6,186605.8151,418825,33,681,681.0,0.0,681,681,0,0,0,0,144,40,14.11140484,4.703801612,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13.0,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58476,7985724,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.508044606,0.751340768,1597144.8,3553478.78,7953770,3,0,0.0,0.0,0,0,7981776,1995444.0,3972237.015,7953770,3,0,0,0,0,20,100,0.125223461,0.626117306,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,31954.0,0.0,31954,31954,7953770.0,0.0,7953770,7953770,BENIGN
58571,5759122,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,7.292778309,1.215463051,959853.6667,2332257.176,5720499,1,0,0.0,0.0,0,0,5755309,1151061.8,2554422.692,5720499,1,0,0,0,0,20,120,0.173637579,1.041825473,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,38623.0,0.0,38623,38623,5720499.0,0.0,5720499,5720499,BENIGN
36802,9798545,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.674014866,0.612335811,1959709.0,4361737.709,9762207,4,0,0.0,0.0,0,0,9778745,2444686.25,4878352.341,9762207,4,0,0,0,0,20,100,0.102055969,0.510279843,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,36338.0,0.0,36338,36338,9762207.0,0.0,9762207,9762207,BENIGN
36751,11808584,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.048629709,0.508104951,2361716.8,5259789.128,11800000,1,0,0.0,0.0,0,0,11800000,2943176.0,5884998.744,11800000,1,0,0,0,0,20,100,0.084684159,0.423420793,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,37910.0,0.0,37910,37910,11800000.0,0.0,11800000,11800000,BENIGN
80,1216606,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,9556.914893,7.397629142,152075.75,418312.8338,1187051,31,29180,14590.0,20039.40618,28760,420,1216575,243315.0,527715.3112,1187051,48,0,0,0,0,72,132,2.465876381,4.931752761,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,102623567,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,113.6483592,0.126676556,8551963.917,26700000.0,92900000,1,102000000,14600000.0,34700000.0,92900000,1,532700,133175.0,265736.9227,531780,4,0,0,0,0,172,112,0.077954804,0.048721752,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1002.0,0.0,1002,1002,51000000.0,59200000.0,92900000,9206758,DDoS
80,488884,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,23782.73783,16.3638,69840.57143,165591.4293,443546,42,45123,22561.5,30334.17381,44011,1112,488837,122209.25,215296.6962,443588,47,0,0,0,0,72,112,6.136425001,10.227375,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,39703,2,4,20,11601,20,0,10.0,14.14213562,8760,0,2900.25,4128.319301,292698.2848,151.1220815,7940.6,11062.48084,23751,53,15563,15563.0,0.0,15563,15563,39650,13216.66667,11893.42946,23751,319,0,0,0,0,52,92,50.37402715,100.7480543,0,8760,1660.142857,3303.602601,10900000.0,0,0,0,1,0,0,0,0,2,1936.833333,10.0,2900.25,52,0,0,0,0,0,0,2,20,4,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4933807,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.080497271,1.013416212,1233451.75,2464924.965,4930839,1,4933807,1233451.75,2464924.965,4930839,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.013416212,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,704252,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,16518.23495,11.35957015,100607.4286,265701.6781,703162,5,866,433.0,360.6244584,688,178,704206,176051.5,351407.2063,703162,5,0,0,0,0,72,112,4.259838808,7.099731346,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5793874,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.142306167,0.690384361,1931291.333,3344221.798,5792866,1,5793874,1931291.333,3344221.798,5792866,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.690384361,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1008.0,0.0,1008,1008,5792866.0,0.0,5792866,5792866,DDoS
80,9215774,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.255288161,0.542548027,2303943.5,4607216.357,9214768,3,9215774,2303943.5,4607216.357,9214768,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.542548027,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1006.0,0.0,1006,1006,9214768.0,0.0,9214768,9214768,DDoS
80,2851929,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,10.51919595,1.753199326,712982.25,1425308.575,2850945,1,2851929,712982.25,1425308.575,2850945,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.753199326,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,102224272,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,114.0335829,0.11738895,9293115.636,30300000.0,101000000,3,102000000,14600000.0,38000000.0,101000000,3,252957,84319.0,129666.653,233662,377,0,0,0,0,172,92,0.0782593,0.03912965,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1261986.0,0.0,1261986,1261986,101000000.0,0.0,101000000,101000000,DDoS
58962,158,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.22785,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6329.113924,6329.113924,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,370,332,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,360,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,894444.4444,11111.11111,120.0,206.1140461,358,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,5555.555556,5555.555556,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
37154,51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60228,3269958,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,429.6691272,2.140700278,544993.0,1330819.775,3261515,4,0,0.0,0.0,0,0,3264921,652984.2,1458213.238,3261515,4,1,0,0,0,20,132,0.305814325,1.834885953,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
63655,100372805,7,9,11613,62,5840,0,1659.0,2429.621575,20,0,6.888888889,5.30199124,116.3163668,0.159405727,6691520.333,25000000.0,97000000,1,100000000,16700000.0,40900000.0,100000000,45,100000000,12500000.0,34100000.0,97000000,1,0,0,0,0,152,192,0.069740006,0.089665722,0,5840,687.1176471,1707.681172,2916174.985,0,0,0,0,1,1,0,0,1,730.0625,1659.0,6.888888889,152,0,0,0,0,0,0,7,11613,9,62,229,256,5,20,3326280.0,0.0,3326280,3326280,97000000.0,0.0,97000000,97000000,BENIGN
443,213,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9389.671362,213.0,0.0,213,213,213,213.0,0.0,213,213,0,0.0,0.0,0,0,0,0,0,0,64,0,9389.671362,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,346,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
59499,281,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,42704.62633,7117.437722,281.0,0.0,281,281,281,281.0,0.0,281,281,0,0.0,0.0,0,0,0,0,0,0,40,0,7117.437722,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,30,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
49128,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,939,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,238,2,2,66,164,33,33,33.0,0.0,82,82,82.0,0.0,966386.5546,16806.72269,79.33333333,97.12020044,188,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,80,80,8403.361345,8403.361345,33,82,52.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,65.75,33.0,82.0,80,0,0,0,0,0,0,2,66,2,164,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,467,1,1,76,142,76,76,76.0,0.0,142,142,142.0,0.0,466809.4218,4282.655246,467.0,0.0,467,467,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,2141.327623,2141.327623,76,142,98.0,38.10511777,1452.0,0,0,0,0,0,0,0,0,1,147.0,76.0,142.0,20,0,0,0,0,0,0,1,76,1,142,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,2109952,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.37466634,1.895777724,703317.3333,1216464.027,2107969,976,2109952,703317.3333,1216464.027,2107969,976,0,0.0,0.0,0,0,0,0,0,0,80,0,1.895777724,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,32008,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,749.8125469,124.9687578,10669.33333,18477.22935,32005,1,32008,10669.33333,18477.22935,32005,1,0,0.0,0.0,0,0,0,0,0,0,80,0,124.9687578,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1175021,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20.42516687,3.404194478,391673.6667,675799.9257,1172020,1011,1175021,391673.6667,675799.9257,1172020,1011,0,0.0,0.0,0,0,0,0,0,0,80,0,3.404194478,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,850265,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,13674.56028,10.58493528,106283.125,291300.6344,826971,16,22997,11498.5,14864.09165,22009,988,850146,170029.2,367374.7102,826971,16,0,0,0,0,72,132,3.528311762,7.056623523,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4384739,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.841912369,1.140318728,1096184.75,2191396.194,4383279,3,4384739,1096184.75,2191396.194,4383279,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.140318728,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,5399905,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.444522635,0.740753773,1799968.333,3115029.365,5396894,4,5399905,1799968.333,3115029.365,5396894,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.740753773,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3011.0,0.0,3011,3011,5396894.0,0.0,5396894,5396894,DDoS
80,11938856,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.512803572,0.418800595,2984714.0,5966105.578,11900000,1,11900000,2984714.0,5966105.578,11900000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.418800595,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4984.0,0.0,4984,4984,11900000.0,0.0,11900000,11900000,DDoS
80,1218539,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9546.67844,6.565239192,174077.0,460066.241,1217409,4,896,448.0,504.8742418,805,91,1218491,304622.75,608524.2923,1217409,4,0,0,0,0,72,112,2.461964697,4.103274495,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1439398,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,8081.850885,5.557879058,205628.2857,543525.8915,1438229,6,837,418.5,521.1376977,787,50,1439384,359846.0,718922.1174,1438229,6,0,0,0,0,72,112,2.084204647,3.473674411,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,51759,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,224637.2612,135.2421801,8626.5,14700.81214,36315,31,15226,7613.0,9792.014706,14537,689,51636,17212.0,18153.42004,36315,187,0,0,0,0,72,92,57.96093433,77.28124577,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,46444,1,1,53,87,53,53,53.0,0.0,87,87,87.0,0.0,3014.382913,43.06261304,46444.0,0.0,46444,46444,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,21.53130652,21.53130652,53,87,64.33333333,19.62990915,385.3333333,0,0,0,0,0,0,0,0,1,96.5,53.0,87.0,20,0,0,0,0,0,0,1,53,1,87,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61846,1996199,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,700.8319311,3.005712356,399239.8,877384.3001,1968711,3,0,0.0,0.0,0,0,1982903,495725.75,982008.4979,1968711,3,1,0,0,0,20,112,0.500952059,2.504760297,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
41131,6001216,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,6.998581621,1.16643027,1000202.667,2441001.662,5982864,1,0,0.0,0.0,0,0,5986853,1197370.6,2675172.413,5982864,1,0,0,0,0,20,120,0.166632896,0.999797374,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,18352.0,0.0,18352,18352,5982864.0,0.0,5982864,5982864,BENIGN
64649,625970,8,2,11601,26,2920,0,1450.125,1337.928082,20,6,13.0,9.899494937,18574.37257,15.97520648,69552.22222,199167.1522,600235,46,625970,89424.28571,225431.2397,600235,46,163,163.0,0.0,163,163,0,0,0,0,184,40,12.78016518,3.195041296,0,2920,1057.0,1306.290856,1706395.8,0,0,0,1,0,0,0,0,0,1162.7,1450.125,13.0,184,0,0,0,0,0,0,8,11601,2,26,8192,256,6,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62093,3236069,1,7,6,42,6,6,6.0,0.0,6,6,6.0,0.0,14.83281104,2.472135174,462295.5714,1208820.69,3203538,1,0,0.0,0.0,0,0,3206999,534499.8333,1307556.471,3203538,1,0,0,0,0,20,140,0.309016897,2.163118277,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,7,6.75,6.0,6.0,20,0,0,0,0,0,0,1,6,7,42,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,48509,1,1,50,132,50,50,50.0,0.0,132,132,132.0,0.0,3751.881094,41.22946257,48509.0,0.0,48509,48509,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.61473129,20.61473129,50,132,77.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,116.0,50.0,132.0,32,0,0,0,0,0,0,1,50,1,132,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
61473,3775521,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,370.5448864,1.589184645,755104.2,1675745.199,3752749,4,0,0.0,0.0,0,0,3768922,942230.5,1873691.796,3752749,4,1,0,0,0,20,112,0.264864107,1.324320537,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65230,4901566,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,8.568690088,1.428115015,816927.6667,1983551.545,4865790,1,0,0.0,0.0,0,0,4890935,978187.0,2173260.596,4865790,1,0,0,0,0,20,120,0.204016431,1.224098584,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
